order_id,user_id,product_id,quantity,status,payment
1525,667,95,3,Delivered,JazzCash
1526,929,113,3,Pending,EasyPaisa
1527,560,305,3,Delivered,JazzCash
1528,172,231,2,Cancelled,COD
1529,917,1,2,Cancelled,JazzCash
1530,742,141,2,Pending,Card
1531,858,119,1,Delivered,Card
1532,800,89,3,Pending,EasyPaisa
1533,455,29,2,Cancelled,Card
1534,200,190,3,Pending,EasyPaisa
1535,478,288,2,Delivered,COD
1536,636,236,1,Cancelled,JazzCash
1537,631,107,2,Pending,JazzCash
1538,39,223,1,Pending,Card
1539,339,190,2,Pending,Card
1540,990,256,3,Cancelled,EasyPaisa
1541,12,445,1,Pending,EasyPaisa
1542,900,185,1,Delivered,COD
1543,838,372,1,Delivered,EasyPaisa
1544,216,82,3,Pending,Card
1545,255,9,2,Cancelled,JazzCash
1546,451,234,3,Delivered,COD
1547,631,322,1,Delivered,EasyPaisa
1548,674,490,3,Delivered,EasyPaisa
1549,838,82,1,Cancelled,EasyPaisa
1550,488,376,1,Pending,Card
1551,31,238,1,Pending,JazzCash
1552,311,473,3,Pending,COD
1553,238,24,3,Delivered,Card
1554,336,156,3,Delivered,Card
1555,423,256,2,Pending,COD
1556,628,170,2,Delivered,COD
1557,58,164,3,Pending,COD
1558,737,45,1,Cancelled,COD
1559,95,118,1,Pending,JazzCash
1560,621,287,3,Cancelled,JazzCash
1561,586,422,3,Cancelled,Card
1562,196,46,1,Cancelled,EasyPaisa
1563,962,426,1,Pending,JazzCash
1564,906,124,2,Cancelled,COD
1565,214,133,1,Delivered,Card
1566,132,377,2,Delivered,Card
1567,54,66,3,Pending,Card
1568,542,54,1,Cancelled,JazzCash
1569,195,78,2,Pending,JazzCash
1570,925,232,3,Cancelled,EasyPaisa
1571,138,411,1,Cancelled,EasyPaisa
1572,857,160,1,Pending,Card
1573,575,472,3,Pending,Card
1574,443,223,3,Pending,Card
1575,809,12,1,Cancelled,EasyPaisa
1576,4,12,1,Cancelled,EasyPaisa
1577,225,402,2,Delivered,COD
1578,777,498,2,Cancelled,Card
1579,578,232,1,Pending,Card
1580,89,138,2,Cancelled,Card
1581,896,206,3,Cancelled,Card
1582,847,74,2,Cancelled,Card
1583,991,163,3,Pending,COD
1584,746,471,3,Pending,JazzCash
1585,318,293,2,Pending,EasyPaisa
1586,443,225,3,Cancelled,JazzCash
1587,263,320,1,Cancelled,COD
1588,653,86,1,Cancelled,EasyPaisa
1589,427,84,1,Cancelled,COD
1590,667,480,1,Pending,Card
1591,831,256,1,Pending,COD
1592,554,387,3,Delivered,JazzCash
1593,43,423,3,Delivered,JazzCash
1594,935,406,2,Delivered,JazzCash
1595,24,307,2,Delivered,COD
1596,845,476,3,Pending,EasyPaisa
1597,489,374,2,Cancelled,COD
1598,823,178,1,Cancelled,Card
1599,751,125,3,Delivered,JazzCash
1600,328,460,3,Pending,Card
1601,208,311,3,Cancelled,JazzCash
1602,53,130,3,Cancelled,COD
1603,493,109,2,Cancelled,JazzCash
1604,67,132,1,Cancelled,EasyPaisa
1605,701,189,3,Delivered,JazzCash
1606,500,1,3,Pending,Card
1607,346,226,3,Pending,COD
1608,692,239,1,Delivered,Card
1609,18,317,2,Delivered,Card
1610,89,484,1,Cancelled,Card
1611,702,214,2,Pending,JazzCash
1612,116,365,1,Delivered,EasyPaisa
1613,419,84,1,Cancelled,EasyPaisa
1614,678,122,2,Cancelled,COD
1615,32,79,3,Delivered,EasyPaisa
1616,991,81,2,Cancelled,COD
1617,245,322,3,Pending,Card
1618,204,276,1,Cancelled,JazzCash
1619,937,238,2,Cancelled,COD
1620,10,58,1,Cancelled,EasyPaisa
1621,691,79,1,Delivered,Card
1622,154,332,2,Delivered,JazzCash
1623,952,178,1,Delivered,JazzCash
1624,323,350,1,Delivered,EasyPaisa
1625,307,487,1,Pending,EasyPaisa
1626,941,344,3,Pending,Card
1627,846,424,1,Delivered,EasyPaisa
1628,523,205,1,Delivered,Card
1629,187,404,3,Pending,JazzCash
1630,717,69,1,Pending,JazzCash
1631,704,132,1,Delivered,EasyPaisa
1632,789,185,1,Delivered,EasyPaisa
1633,649,458,3,Cancelled,EasyPaisa
1634,207,433,2,Pending,Card
1635,718,361,1,Cancelled,EasyPaisa
1636,431,352,1,Delivered,Card
1637,205,125,3,Pending,EasyPaisa
1638,570,350,3,Cancelled,JazzCash
1639,676,54,1,Delivered,JazzCash
1640,98,470,1,Delivered,COD
1641,748,385,2,Pending,Card
1642,751,404,3,Cancelled,COD
1643,722,247,1,Delivered,EasyPaisa
1644,957,374,1,Pending,COD
1645,701,62,1,Pending,Card
1646,924,73,1,Cancelled,EasyPaisa
1647,975,324,1,Pending,JazzCash
1648,454,134,1,Pending,EasyPaisa
1649,626,20,2,Delivered,Card
1650,190,69,1,Pending,COD
1651,526,64,2,Delivered,JazzCash
1652,972,174,2,Pending,COD
1653,492,478,1,Cancelled,EasyPaisa
1654,274,323,1,Pending,EasyPaisa
1655,273,293,2,Pending,JazzCash
1656,521,244,3,Pending,EasyPaisa
1657,30,257,1,Delivered,EasyPaisa
1658,81,294,1,Delivered,Card
1659,728,142,2,Pending,EasyPaisa
1660,929,62,2,Delivered,Card
1661,352,167,3,Cancelled,JazzCash
1662,488,146,1,Cancelled,Card
1663,840,81,2,Pending,EasyPaisa
1664,332,413,2,Cancelled,EasyPaisa
1665,458,8,1,Cancelled,JazzCash
1666,530,231,2,Pending,EasyPaisa
1667,117,264,2,Pending,EasyPaisa
1668,538,81,3,Delivered,EasyPaisa
1669,70,76,2,Cancelled,Card
1670,633,373,2,Delivered,JazzCash
1671,25,213,3,Pending,EasyPaisa
1672,761,26,1,Cancelled,COD
1673,972,465,2,Cancelled,JazzCash
1674,94,401,3,Pending,JazzCash
1675,28,114,2,Delivered,Card
1676,168,67,2,Pending,EasyPaisa
1677,185,98,1,Delivered,Card
1678,293,427,1,Delivered,JazzCash
1679,249,469,2,Cancelled,COD
1680,731,250,2,Delivered,COD
1681,282,45,2,Delivered,COD
1682,511,314,3,Cancelled,COD
1683,754,172,3,Pending,JazzCash
1684,169,98,1,Pending,JazzCash
1685,471,322,2,Cancelled,Card
1686,990,496,2,Delivered,EasyPaisa
1687,389,456,1,Cancelled,JazzCash
1688,144,452,2,Delivered,JazzCash
1689,654,448,3,Delivered,EasyPaisa
1690,565,397,3,Delivered,COD
1691,648,80,3,Delivered,EasyPaisa
1692,478,254,3,Pending,COD
1693,636,266,2,Delivered,COD
1694,74,476,3,Cancelled,Card
1695,359,500,2,Cancelled,Card
1696,835,478,3,Delivered,EasyPaisa
1697,354,290,1,Pending,EasyPaisa
1698,689,19,2,Cancelled,COD
1699,512,81,3,Delivered,Card
1700,677,194,3,Cancelled,JazzCash
1701,637,241,2,Pending,EasyPaisa
1702,554,381,2,Cancelled,Card
1703,135,38,3,Pending,EasyPaisa
1704,184,270,3,Cancelled,JazzCash
1705,871,243,3,Cancelled,JazzCash
1706,364,219,3,Delivered,Card
1707,593,433,3,Pending,EasyPaisa
1708,736,108,2,Pending,JazzCash
1709,51,21,2,Pending,EasyPaisa
1710,797,68,1,Pending,Card
1711,681,493,3,Pending,EasyPaisa
1712,603,208,3,Cancelled,Card
1713,339,88,3,Cancelled,EasyPaisa
1714,560,45,2,Delivered,COD
1715,387,433,1,Delivered,EasyPaisa
1716,597,439,1,Pending,COD
1717,399,237,2,Pending,JazzCash
1718,899,256,2,Cancelled,EasyPaisa
1719,602,108,1,Pending,Card
1720,48,8,2,Pending,EasyPaisa
1721,322,493,1,Delivered,COD
1722,447,41,2,Pending,Card
1723,629,414,1,Pending,EasyPaisa
1724,281,233,2,Delivered,JazzCash
1725,275,254,2,Delivered,EasyPaisa
1726,502,454,2,Cancelled,JazzCash
1727,895,101,2,Pending,EasyPaisa
1728,339,276,1,Pending,EasyPaisa
1729,976,321,1,Pending,Card
1730,110,483,3,Cancelled,EasyPaisa
1731,679,397,2,Cancelled,Card
1732,855,461,3,Pending,EasyPaisa
1733,691,109,3,Cancelled,COD
1734,383,324,2,Pending,JazzCash
1735,853,142,3,Delivered,EasyPaisa
1736,668,386,1,Delivered,EasyPaisa
1737,628,30,1,Delivered,EasyPaisa
1738,978,61,1,Cancelled,COD
1739,70,405,2,Pending,COD
1740,197,221,2,Delivered,COD
1741,520,439,2,Pending,Card
1742,690,345,1,Pending,EasyPaisa
1743,903,42,2,Delivered,COD
1744,337,401,2,Pending,Card
1745,898,60,1,Delivered,COD
1746,67,353,2,Pending,COD
1747,65,305,3,Pending,Card
1748,15,12,3,Pending,Card
1749,105,317,1,Cancelled,EasyPaisa
1750,405,247,3,Delivered,EasyPaisa
1751,236,34,3,Pending,Card
1752,470,372,1,Pending,Card
1753,906,202,2,Pending,Card
1754,997,284,3,Cancelled,JazzCash
1755,280,244,2,Cancelled,EasyPaisa
1756,187,303,1,Delivered,EasyPaisa
1757,272,304,1,Delivered,JazzCash
1758,51,433,2,Pending,Card
1759,285,442,3,Delivered,JazzCash
1760,592,420,3,Pending,COD
1761,332,485,3,Pending,JazzCash
1762,642,287,2,Delivered,EasyPaisa
1763,572,36,1,Pending,EasyPaisa
1764,496,99,3,Cancelled,COD
1765,345,472,1,Pending,JazzCash
1766,748,403,3,Cancelled,EasyPaisa
1767,138,82,2,Pending,EasyPaisa
1768,368,457,3,Pending,COD
1769,669,423,3,Pending,EasyPaisa
1770,331,35,3,Cancelled,COD
1771,363,456,1,Cancelled,COD
1772,920,170,3,Pending,EasyPaisa
1773,540,448,3,Cancelled,JazzCash
1774,127,320,1,Pending,Card
1775,163,108,2,Cancelled,COD
1776,113,153,3,Pending,COD
1777,693,76,3,Pending,EasyPaisa
1778,665,432,1,Cancelled,JazzCash
1779,105,4,2,Cancelled,JazzCash
1780,961,6,3,Delivered,JazzCash
1781,340,238,1,Cancelled,EasyPaisa
1782,234,175,2,Delivered,EasyPaisa
1783,341,424,2,Pending,EasyPaisa
1784,534,65,3,Delivered,COD
1785,950,462,3,Pending,Card
1786,606,112,3,Delivered,Card
1787,667,482,3,Delivered,Card
1788,657,63,3,Cancelled,Card
1789,804,396,2,Cancelled,EasyPaisa
1790,781,336,1,Delivered,Card
1791,364,344,1,Delivered,Card
1792,68,322,1,Delivered,Card
1793,39,224,3,Cancelled,JazzCash
1794,112,306,2,Cancelled,Card
1795,692,104,1,Cancelled,EasyPaisa
1796,187,347,3,Cancelled,JazzCash
1797,296,109,3,Delivered,JazzCash
1798,443,365,3,Pending,COD
1799,626,90,2,Delivered,COD
1800,822,443,2,Delivered,EasyPaisa
1801,809,78,2,Cancelled,JazzCash
1802,4,166,3,Delivered,JazzCash
1803,323,444,2,Cancelled,JazzCash
1804,70,132,1,Pending,COD
1805,268,256,2,Delivered,JazzCash
1806,453,154,3,Cancelled,Card
1807,254,47,1,Pending,EasyPaisa
1808,379,211,1,Cancelled,Card
1809,443,362,3,Delivered,EasyPaisa
1810,35,235,3,Cancelled,Card
1811,298,281,1,Delivered,COD
1812,497,31,2,Cancelled,EasyPaisa
1813,300,155,1,Cancelled,Card
1814,610,78,2,Delivered,JazzCash
1815,579,310,1,Pending,COD
1816,37,493,1,Delivered,EasyPaisa
1817,806,241,3,Delivered,EasyPaisa
1818,542,131,2,Pending,EasyPaisa
1819,636,328,1,Delivered,COD
1820,800,303,3,Cancelled,JazzCash
1821,802,11,2,Cancelled,COD
1822,370,144,2,Cancelled,COD
1823,575,50,1,Cancelled,JazzCash
1824,497,330,1,Cancelled,JazzCash
1825,846,464,2,Delivered,Card
1826,290,76,2,Pending,COD
1827,342,406,2,Delivered,Card
1828,568,145,1,Delivered,COD
1829,676,124,3,Pending,Card
1830,936,339,3,Delivered,EasyPaisa
1831,542,164,3,Pending,COD
1832,262,311,2,Cancelled,Card
1833,253,256,1,Cancelled,JazzCash
1834,767,177,1,Cancelled,JazzCash
1835,41,23,1,Delivered,JazzCash
1836,324,28,2,Delivered,Card
1837,260,170,3,Cancelled,Card
1838,919,186,3,Delivered,COD
1839,26,487,3,Cancelled,JazzCash
1840,591,347,2,Pending,COD
1841,493,385,3,Delivered,EasyPaisa
1842,712,386,3,Delivered,EasyPaisa
1843,297,359,1,Cancelled,Card
1844,735,359,3,Cancelled,COD
1845,863,193,2,Cancelled,Card
1846,635,100,1,Pending,JazzCash
1847,854,24,2,Delivered,EasyPaisa
1848,105,250,2,Delivered,EasyPaisa
1849,92,2,1,Pending,EasyPaisa
1850,136,405,1,Cancelled,Card
1851,95,14,3,Delivered,EasyPaisa
1852,769,57,2,Pending,JazzCash
1853,367,227,2,Pending,EasyPaisa
1854,811,135,1,Cancelled,EasyPaisa
1855,422,455,2,Delivered,JazzCash
1856,610,340,1,Pending,EasyPaisa
1857,903,235,1,Delivered,COD
1858,95,483,2,Pending,COD
1859,53,375,2,Delivered,Card
1860,843,351,1,Delivered,JazzCash
1861,778,333,2,Delivered,JazzCash
1862,497,374,3,Delivered,COD
1863,685,304,2,Delivered,COD
1864,543,369,2,Delivered,COD
1865,148,454,1,Pending,JazzCash
1866,730,446,2,Pending,COD
1867,329,374,3,Cancelled,JazzCash
1868,618,252,2,Pending,Card
1869,696,81,3,Pending,JazzCash
1870,639,315,1,Cancelled,JazzCash
1871,881,302,2,Delivered,EasyPaisa
1872,121,98,3,Cancelled,EasyPaisa
1873,432,43,1,Pending,Card
1874,601,469,1,Pending,JazzCash
1875,883,356,3,Pending,EasyPaisa
1876,594,462,2,Cancelled,JazzCash
1877,152,423,2,Cancelled,EasyPaisa
1878,270,105,2,Pending,Card
1879,417,251,1,Cancelled,COD
1880,216,115,2,Delivered,Card
1881,961,33,1,Delivered,EasyPaisa
1882,825,424,3,Pending,COD
1883,283,60,2,Delivered,EasyPaisa
1884,713,241,1,Delivered,COD
1885,828,381,3,Pending,Card
1886,2,323,2,Pending,EasyPaisa
1887,53,138,2,Delivered,EasyPaisa
1888,368,230,3,Pending,JazzCash
1889,176,275,2,Pending,COD
1890,354,141,3,Pending,JazzCash
1891,772,307,2,Pending,JazzCash
1892,280,193,3,Pending,COD
1893,720,69,3,Pending,COD
1894,228,446,1,Pending,EasyPaisa
1895,327,350,2,Pending,JazzCash
1896,24,495,3,Delivered,COD
1897,391,400,3,Pending,COD
1898,147,291,1,Pending,COD
1899,793,497,1,Pending,COD
1900,425,350,3,Delivered,COD
1901,982,450,1,Cancelled,Card
1902,589,267,2,Cancelled,Card
1903,246,169,3,Delivered,JazzCash
1904,145,479,2,Pending,Card
1905,590,64,3,Cancelled,EasyPaisa
1906,674,228,1,Pending,Card
1907,317,165,3,Cancelled,COD
1908,551,28,1,Pending,JazzCash
1909,586,261,3,Pending,JazzCash
1910,554,95,3,Cancelled,COD
1911,646,27,2,Delivered,Card
1912,767,40,2,Cancelled,Card
1913,221,427,3,Delivered,Card
1914,941,95,1,Pending,COD
1915,467,20,1,Cancelled,JazzCash
1916,659,458,3,Cancelled,JazzCash
1917,980,45,2,Delivered,COD
1918,538,62,3,Cancelled,EasyPaisa
1919,237,18,2,Delivered,EasyPaisa
1920,302,212,2,Delivered,JazzCash
1921,239,114,3,Cancelled,COD
1922,196,106,2,Cancelled,COD
1923,357,338,3,Delivered,JazzCash
1924,447,115,3,Cancelled,EasyPaisa
1925,865,233,1,Delivered,Card
1926,193,245,2,Pending,Card
1927,127,81,3,Cancelled,COD
1928,381,189,3,Pending,JazzCash
1929,149,452,1,Pending,Card
1930,91,55,3,Cancelled,EasyPaisa
1931,639,64,2,Delivered,COD
1932,187,359,3,Delivered,JazzCash
1933,713,181,1,Cancelled,EasyPaisa
1934,6,195,1,Cancelled,Card
1935,881,32,1,Delivered,Card
1936,15,176,1,Cancelled,JazzCash
1937,720,342,3,Pending,COD
1938,99,239,2,Pending,COD
1939,564,268,1,Delivered,Card
1940,626,118,3,Delivered,Card
1941,833,178,2,Cancelled,EasyPaisa
1942,696,203,2,Pending,Card
1943,304,484,3,Pending,Card
1944,514,211,1,Delivered,COD
1945,693,216,2,Delivered,COD
1946,532,443,3,Cancelled,EasyPaisa
1947,514,122,1,Cancelled,COD
1948,885,274,3,Pending,COD
1949,419,382,1,Delivered,COD
1950,174,277,2,Cancelled,JazzCash
1951,566,127,2,Pending,JazzCash
1952,482,55,3,Pending,Card
1953,161,294,1,Cancelled,COD
1954,351,369,1,Pending,Card
1955,376,106,1,Delivered,EasyPaisa
1956,510,27,1,Cancelled,EasyPaisa
1957,397,248,2,Cancelled,EasyPaisa
1958,952,149,3,Pending,EasyPaisa
1959,851,113,3,Delivered,COD
1960,302,247,1,Cancelled,COD
1961,314,440,1,Cancelled,JazzCash
1962,427,422,1,Delivered,JazzCash
1963,153,272,3,Cancelled,JazzCash
1964,482,258,2,Cancelled,COD
1965,159,232,3,Delivered,COD
1966,23,161,1,Pending,COD
1967,135,240,1,Pending,Card
1968,73,441,2,Cancelled,Card
1969,761,464,2,Pending,Card
1970,100,69,1,Cancelled,EasyPaisa
1971,777,467,2,Pending,COD
1972,361,136,3,Pending,JazzCash
1973,22,268,1,Pending,JazzCash
1974,600,427,1,Pending,EasyPaisa
1975,66,158,2,Delivered,COD
1976,453,38,2,Cancelled,Card
1977,122,112,1,Cancelled,JazzCash
1978,947,214,3,Delivered,Card
1979,246,371,3,Delivered,EasyPaisa
1980,943,325,2,Cancelled,EasyPaisa
1981,190,434,2,Cancelled,COD
1982,647,402,1,Pending,COD
1983,461,386,1,Pending,EasyPaisa
1984,571,228,1,Cancelled,COD
1985,957,416,2,Delivered,COD
1986,422,274,2,Delivered,Card
1987,218,412,2,Cancelled,EasyPaisa
1988,175,253,3,Pending,Card
1989,429,135,2,Cancelled,COD
1990,610,59,1,Pending,Card
1991,842,114,3,Pending,COD
1992,673,377,2,Cancelled,EasyPaisa
1993,982,470,1,Pending,EasyPaisa
1994,624,12,2,Delivered,EasyPaisa
1995,186,289,3,Delivered,EasyPaisa
1996,85,329,3,Pending,JazzCash
1997,361,432,1,Pending,EasyPaisa
1998,296,237,1,Delivered,Card
1999,121,96,1,Pending,EasyPaisa
2000,770,47,3,Delivered,COD
